Device_ID,Latitude,Longitude,Start_time,End_time,Category,Category11,Gender,Gender01,Age,Date,Days01,Days,Days07,Week,Timeframe,Timeframehh,Duration,Likelihood1,Probability1,Likelihood2
5,41.897865,-87.630874,17:45,23:59,Home,2,Male,0,27,3-Nov-20,1,Tu,2,45,6:00:00 PM,18,374,1,0.25,1
6,41.874849,-87.634506,6:00,7:40,Park,7,Female,1,29,3-Nov-20,1,Tu,2,45,6:00:00 AM,06,100,0.75,0.428571429,0.75
6,41.880653,-87.63648,9:00,17:10,Work,10,Female,1,29,3-Nov-20,1,Tu,2,45,10:00:00 AM,10,490,1,0.2,1
6,41.881997,-87.627485,17:45,18:40,Groceries,1,Female,1,29,3-Nov-20,1,Tu,2,45,6:00:00 PM,18,55,1,0.347826087,1
6,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,29,3-Nov-20,1,Tu,2,45,6:00:00 PM,18,374,1,0.25,1
1,41.879604,-87.633664,8:00,8:10,Fast Food,0,Male,0,25,4-Nov-20,1,W,3,45,8:00:00 AM,08,10,1,0.533333333,1
1,41.877677,-87.634251,8:15,8:20,Parking,8,Male,0,25,4-Nov-20,1,W,3,45,8:00:00 AM,08,5,1,1,1
1,41.880653,-87.63648,8:30,12:00,Work,10,Male,0,25,4-Nov-20,1,W,3,45,8:00:00 AM,08,210,1,1,1
1,41.897865,-87.630874,17:30,23:59,Home,2,Male,0,25,4-Nov-20,1,W,3,45,6:00:00 PM,18,389,1,0.25,1
2,41.879604,-87.633664,7:30,8:30,Fast Food,0,Female,1,27,4-Nov-20,1,W,3,45,8:00:00 AM,08,60,0.875,0.466666667,0.875
2,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,27,4-Nov-20,1,W,3,45,10:00:00 AM,10,480,1,0.2,1
2,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,27,4-Nov-20,1,W,3,45,6:00:00 PM,18,374,1,0.25,1
3,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,29,4-Nov-20,1,W,3,45,10:00:00 AM,10,480,1,0.2,1
3,41.881997,-87.627485,17:45,18:30,Groceries,1,Female,1,29,4-Nov-20,1,W,3,45,6:00:00 PM,18,45,1,0.333333333,1
3,41.897865,-87.630874,19:00,23:59,Home,2,Female,1,29,4-Nov-20,1,W,3,45,8:00:00 PM,20,299,1,0.5,1
4,41.880653,-87.63648,9:00,17:10,Work,10,Male,0,26,4-Nov-20,1,W,3,45,10:00:00 AM,10,490,1,0.2,1
4,41.897865,-87.630874,19:00,23:59,Home,2,Male,0,26,4-Nov-20,1,W,3,45,8:00:00 PM,20,299,1,0.5,1
5,41.874849,-87.634506,6:00,7:30,Park,7,Male,0,27,4-Nov-20,1,W,3,45,6:00:00 AM,06,90,1,0.533333333,1
5,41.880653,-87.63648,9:00,17:00,Work,10,Male,0,27,4-Nov-20,1,W,3,45,10:00:00 AM,10,480,1,0.2,1
5,41.881997,-87.627485,17:45,18:30,Groceries,1,Male,0,27,4-Nov-20,1,W,3,45,6:00:00 PM,18,45,1,0.333333333,1
5,41.897865,-87.630874,17:45,23:59,Home,2,Male,0,27,4-Nov-20,1,W,3,45,6:00:00 PM,18,374,1,0.25,1
6,41.874849,-87.634506,6:00,7:40,Park,7,Female,1,29,4-Nov-20,1,W,3,45,6:00:00 AM,06,100,0.875,0.466666667,0.875
6,41.880653,-87.63648,9:00,17:10,Work,10,Female,1,29,4-Nov-20,1,W,3,45,10:00:00 AM,10,490,1,0.2,1
6,41.881997,-87.627485,17:45,18:40,Groceries,1,Female,1,29,4-Nov-20,1,W,3,45,6:00:00 PM,18,55,1,0.333333333,1
6,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,29,4-Nov-20,1,W,3,45,6:00:00 PM,18,374,1,0.25,1
1,41.879604,-87.633664,8:00,8:10,Fast Food,0,Male,0,25,5-Nov-20,1,Th,4,45,8:00:00 AM,08,10,1,0.5,1
1,41.877677,-87.634251,8:15,8:20,Parking,8,Male,0,25,5-Nov-20,1,Th,4,45,8:00:00 AM,08,5,1,1,1
1,41.880653,-87.63648,8:30,12:00,Work,10,Male,0,25,5-Nov-20,1,Th,4,45,8:00:00 AM,08,210,1,1,1
1,41.897865,-87.630874,17:30,23:59,Home,2,Male,0,25,5-Nov-20,1,Th,4,45,6:00:00 PM,18,389,1,0.25,1
2,41.879604,-87.633664,7:30,8:30,Fast Food,0,Female,1,27,5-Nov-20,1,Th,4,45,8:00:00 AM,08,60,1,0.5,1
2,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,27,5-Nov-20,1,Th,4,45,10:00:00 AM,10,480,1,0.2,1
2,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,27,5-Nov-20,1,Th,4,45,6:00:00 PM,18,374,1,0.25,1
3,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,29,5-Nov-20,1,Th,4,45,10:00:00 AM,10,480,1,0.2,1
3,41.881997,-87.627485,17:45,18:30,Groceries,1,Female,1,29,5-Nov-20,1,Th,4,45,6:00:00 PM,18,45,1,0.25,1
3,41.897865,-87.630874,19:00,23:59,Home,2,Female,1,29,5-Nov-20,1,Th,4,45,8:00:00 PM,20,299,1,0.5,1
4,41.880653,-87.63648,9:00,17:10,Work,10,Male,0,26,5-Nov-20,1,Th,4,45,10:00:00 AM,10,490,1,0.2,1
4,41.881997,-87.627485,17:45,18:40,Groceries,1,Male,0,26,5-Nov-20,1,Th,4,45,6:00:00 PM,18,55,1,0.25,1
4,41.897865,-87.630874,19:00,23:59,Home,2,Male,0,26,5-Nov-20,1,Th,4,45,8:00:00 PM,20,299,1,0.5,1
5,41.874849,-87.634506,6:00,7:30,Park,7,Male,0,27,5-Nov-20,1,Th,4,45,6:00:00 AM,06,90,1,1,1
5,41.880653,-87.63648,9:00,17:00,Work,10,Male,0,27,5-Nov-20,1,Th,4,45,10:00:00 AM,10,480,1,0.2,1
5,41.881997,-87.627485,17:45,18:30,Groceries,1,Male,0,27,5-Nov-20,1,Th,4,45,6:00:00 PM,18,45,1,0.25,1
5,41.897865,-87.630874,17:45,23:59,Home,2,Male,0,27,5-Nov-20,1,Th,4,45,6:00:00 PM,18,374,1,0.25,1
6,41.880653,-87.63648,9:00,17:10,Work,10,Female,1,29,5-Nov-20,1,Th,4,45,10:00:00 AM,10,490,1,0.2,1
6,41.881997,-87.627485,17:45,18:40,Groceries,1,Female,1,29,5-Nov-20,1,Th,4,45,6:00:00 PM,18,55,1,0.25,1
6,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,29,5-Nov-20,1,Th,4,45,6:00:00 PM,18,374,1,0.25,1
1,41.879604,-87.633664,8:00,8:10,Fast Food,0,Male,0,25,6-Nov-20,1,F,5,45,8:00:00 AM,08,10,1,0.5,1
1,41.877677,-87.634251,8:15,8:20,Parking,8,Male,0,25,6-Nov-20,1,F,5,45,8:00:00 AM,08,5,1,1,1
1,41.880653,-87.63648,8:30,12:00,Work,10,Male,0,25,6-Nov-20,1,F,5,45,8:00:00 AM,08,210,1,1,1
1,41.897865,-87.630874,17:30,23:59,Home,2,Male,0,25,6-Nov-20,1,F,5,45,6:00:00 PM,18,389,1,0.266666667,1
2,41.879604,-87.633664,7:30,8:30,Fast Food,0,Female,1,27,6-Nov-20,1,F,5,45,8:00:00 AM,08,60,1,0.5,1
2,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,27,6-Nov-20,1,F,5,45,10:00:00 AM,10,480,1,0.2,1
2,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,27,6-Nov-20,1,F,5,45,6:00:00 PM,18,374,0.875,0.2,0.75
3,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,29,6-Nov-20,1,F,5,45,10:00:00 AM,10,480,1,0.2,1
3,41.881997,-87.627485,17:45,18:30,Groceries,1,Female,1,29,6-Nov-20,1,F,5,45,6:00:00 PM,18,45,1,0.333333333,1
3,41.897865,-87.630874,19:00,23:59,Home,2,Female,1,29,6-Nov-20,1,F,5,45,8:00:00 PM,20,299,1,0.470588235,1
4,41.880653,-87.63648,9:00,17:10,Work,10,Male,0,26,6-Nov-20,1,F,5,45,10:00:00 AM,10,490,1,0.2,1
4,41.881997,-87.627485,17:45,18:40,Groceries,1,Male,0,26,6-Nov-20,1,F,5,45,6:00:00 PM,18,55,1,0.333333333,1
4,41.897865,-87.630874,19:00,23:59,Home,2,Male,0,26,6-Nov-20,1,F,5,45,8:00:00 PM,20,299,1,0.470588235,1
5,41.874849,-87.634506,6:00,7:30,Park,7,Male,0,27,6-Nov-20,1,F,5,45,6:00:00 AM,06,90,1,0.5,1
5,41.880653,-87.63648,9:00,17:00,Work,10,Male,0,27,6-Nov-20,1,F,5,45,10:00:00 AM,10,480,1,0.2,1
5,41.897865,-87.630874,17:45,23:59,Home,2,Male,0,27,6-Nov-20,1,F,5,45,6:00:00 PM,18,374,1,0.266666667,1
6,41.874849,-87.634506,6:00,7:40,Park,7,Female,1,29,6-Nov-20,1,F,5,45,6:00:00 AM,06,100,1,0.5,1
6,41.880653,-87.63648,9:00,17:10,Work,10,Female,1,29,6-Nov-20,1,F,5,45,10:00:00 AM,10,490,1,0.2,1
6,41.881997,-87.627485,17:45,18:40,Groceries,1,Female,1,29,6-Nov-20,1,F,5,45,6:00:00 PM,18,55,1,0.333333333,1
6,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,29,6-Nov-20,1,F,5,45,6:00:00 PM,18,374,1,0.266666667,1
1,41.878163,-87.63492,12:30,13:00,Restaurant,9,Male,0,25,7-Nov-20,0,Sa,6,45,12:00:00 PM,12,30,1,1,1
1,41.884018,-87.627399,14:00,16:00,Mall,4,Male,0,25,7-Nov-20,0,Sa,6,45,2:00:00 PM,14,120,1,1,1
1,41.883138,-87.630693,16:30,17:00,Library,3,Male,0,25,7-Nov-20,0,Sa,6,45,4:00:00 PM,16,30,1,1,1
1,41.897865,-87.630874,20:00,23:59,Home,2,Male,0,25,7-Nov-20,0,Sa,6,45,8:00:00 PM,20,239,1,0.888888889,1
2,41.879927,-87.623633,9:30,13:30,Museum,5,Female,1,27,7-Nov-20,0,Sa,6,45,10:00:00 AM,10,240,1,1,1
2,41.879604,-87.633664,14:00,15:00,Fast Food,0,Female,1,27,7-Nov-20,0,Sa,6,45,2:00:00 PM,14,60,1,1,1
2,41.897865,-87.630874,15:30,23:59,Home,2,Female,1,27,7-Nov-20,0,Sa,6,45,4:00:00 PM,16,509,1.125,0.5,1
3,41.874849,-87.634506,7:00,9:00,Park,7,Female,1,29,7-Nov-20,0,Sa,6,45,8:00:00 AM,08,120,1,1,1
3,41.883138,-87.630693,17:00,18:00,Library,3,Female,1,29,7-Nov-20,0,Sa,6,45,6:00:00 PM,18,60,1,1,1
3,41.884018,-87.627399,18:00,22:00,Mall,4,Female,1,29,7-Nov-20,0,Sa,6,45,6:00:00 PM,18,240,1,1,1
4,41.897865,-87.630874,9:00,9:15,Home,2,Male,0,26,7-Nov-20,0,Sa,6,45,10:00:00 AM,10,15,1,1,1
4,41.879604,-87.633664,18:00,19:00,Fast Food,0,Male,0,26,7-Nov-20,0,Sa,6,45,6:00:00 PM,18,60,1,1,1
4,41.890136,-87.631689,19:30,0:00,Nightclub,6,Male,0,26,7-Nov-20,0,Sa,6,45,8:00:00 PM,20,-1170,1.125,0.9,1.125
5,41.897865,-87.630874,8:00,9:00,Home,2,Male,0,27,7-Nov-20,0,Sa,6,45,8:00:00 AM,08,60,1,1,1
5,41.881997,-87.627485,9:00,13:00,Groceries,1,Male,0,27,7-Nov-20,0,Sa,6,45,10:00:00 AM,10,240,1,0.5,1
6,41.881997,-87.627485,10:00,13:00,Groceries,1,Female,1,29,7-Nov-20,0,Sa,6,45,10:00:00 AM,10,180,1,0.5,1
6,41.883138,-87.630693,14:00,16:00,Library,3,Female,1,29,7-Nov-20,0,Sa,6,45,2:00:00 PM,14,120,1,1,1
6,41.897865,-87.630874,16:00,23:59,Home,2,Female,1,29,7-Nov-20,0,Sa,6,45,4:00:00 PM,16,479,1,0.5,1
1,41.878163,-87.63492,12:30,13:00,Restaurant,9,Male,0,25,8-Nov-20,0,Su,0,46,12:00:00 PM,12,30,1,1,1
1,41.883138,-87.630693,16:30,17:00,Library,3,Male,0,25,8-Nov-20,0,Su,0,46,4:00:00 PM,16,30,1,1,1
1,41.897865,-87.630874,20:00,23:59,Home,2,Male,0,25,8-Nov-20,0,Su,0,46,8:00:00 PM,20,239,1,1,1
2,41.881997,-87.627485,8:00,9:00,Groceries,1,Female,1,27,8-Nov-20,0,Su,0,46,8:00:00 AM,08,60,1,1,1
2,41.879927,-87.623633,9:30,13:30,Museum,5,Female,1,27,8-Nov-20,0,Su,0,46,10:00:00 AM,10,240,1,1,1
2,41.879604,-87.633664,14:00,15:00,Fast Food,0,Female,1,27,8-Nov-20,0,Su,0,46,2:00:00 PM,14,60,1,1,1
2,41.897865,-87.630874,15:30,23:59,Home,2,Female,1,27,8-Nov-20,0,Su,0,46,4:00:00 PM,16,509,1,0.5,1
3,41.874849,-87.634506,7:00,9:00,Park,7,Female,1,29,8-Nov-20,0,Su,0,46,8:00:00 AM,08,120,1,1,1
3,41.884018,-87.627399,18:00,22:00,Mall,4,Female,1,29,8-Nov-20,0,Su,0,46,6:00:00 PM,18,240,1,1,1
4,41.897865,-87.630874,9:00,9:15,Home,2,Male,0,26,8-Nov-20,0,Su,0,46,10:00:00 AM,10,15,1,1,1
4,41.879604,-87.633664,18:00,19:00,Fast Food,0,Male,0,26,8-Nov-20,0,Su,0,46,6:00:00 PM,18,60,1,1,1
4,41.890136,-87.631689,19:30,0:00,Nightclub,6,Male,0,26,8-Nov-20,0,Su,0,46,8:00:00 PM,20,-1170,0.75,1,0.75
5,41.897865,-87.630874,8:00,9:00,Home,2,Male,0,27,8-Nov-20,0,Su,0,46,8:00:00 AM,08,60,1,1,1
5,41.881997,-87.627485,9:00,13:00,Groceries,1,Male,0,27,8-Nov-20,0,Su,0,46,10:00:00 AM,10,240,1,0.5,1
6,41.881997,-87.627485,10:00,13:00,Groceries,1,Female,1,29,8-Nov-20,0,Su,0,46,10:00:00 AM,10,180,1,0.5,1
6,41.883138,-87.630693,14:00,16:00,Library,3,Female,1,29,8-Nov-20,0,Su,0,46,2:00:00 PM,14,120,1,1,1
6,41.897865,-87.630874,16:00,16:30,Home,2,Female,1,29,8-Nov-20,0,Su,0,46,4:00:00 PM,16,30,1,0.5,1
6,41.890136,-87.631689,22:00,23:59,Nightclub,6,Female,1,29,8-Nov-20,0,Su,0,46,10:00:00 PM,22,119,1,1,1
1,41.879604,-87.633664,8:00,8:10,Fast Food,0,Male,0,25,9-Nov-20,1,M,1,46,8:00:00 AM,08,10,0.875,0.538461538,0.875
1,41.877677,-87.634251,8:15,8:20,Parking,8,Male,0,25,9-Nov-20,1,M,1,46,8:00:00 AM,08,5,1,1,1
1,41.880653,-87.63648,8:30,12:00,Work,10,Male,0,25,9-Nov-20,1,M,1,46,8:00:00 AM,08,210,1,1,1
1,41.897865,-87.630874,17:30,23:59,Home,2,Male,0,25,9-Nov-20,1,M,1,46,6:00:00 PM,18,389,1,0.25,1
2,41.879604,-87.633664,7:30,8:30,Fast Food,0,Female,1,27,9-Nov-20,1,M,1,46,8:00:00 AM,08,60,0.75,0.461538462,0.75
2,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,27,9-Nov-20,1,M,1,46,10:00:00 AM,10,480,1,0.210526316,1
2,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,27,9-Nov-20,1,M,1,46,6:00:00 PM,18,374,1,0.25,1
3,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,29,9-Nov-20,1,M,1,46,10:00:00 AM,10,480,1,0.210526316,1
3,41.881997,-87.627485,17:45,18:30,Groceries,1,Female,1,29,9-Nov-20,1,M,1,46,6:00:00 PM,18,45,0.875,0.304347826,0.875
3,41.897865,-87.630874,19:00,23:59,Home,2,Female,1,29,9-Nov-20,1,M,1,46,8:00:00 PM,20,299,1,0.5,1
4,41.880653,-87.63648,9:00,17:10,Work,10,Male,0,26,9-Nov-20,1,M,1,46,10:00:00 AM,10,490,1,0.210526316,1
4,41.881997,-87.627485,17:45,18:40,Groceries,1,Male,0,26,9-Nov-20,1,M,1,46,6:00:00 PM,18,55,1,0.347826087,1
4,41.897865,-87.630874,19:00,23:59,Home,2,Male,0,26,9-Nov-20,1,M,1,46,8:00:00 PM,20,299,1,0.5,1
5,41.874849,-87.634506,6:00,7:30,Park,7,Male,0,27,9-Nov-20,1,M,1,46,6:00:00 AM,06,90,1,0.5,1
5,41.881997,-87.627485,17:45,18:30,Groceries,1,Male,0,27,9-Nov-20,1,M,1,46,6:00:00 PM,18,45,1,0.347826087,1
5,41.897865,-87.630874,17:45,23:59,Home,2,Male,0,27,9-Nov-20,1,M,1,46,6:00:00 PM,18,374,1,0.25,1
6,41.874849,-87.634506,6:00,7:40,Park,7,Female,1,29,9-Nov-20,1,M,1,46,6:00:00 AM,06,100,1,0.5,1
6,41.880653,-87.63648,9:00,17:10,Work,10,Female,1,29,9-Nov-20,1,M,1,46,10:00:00 AM,10,490,1,0.210526316,1
6,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,29,9-Nov-20,1,M,1,46,6:00:00 PM,18,374,1,0.25,1
1,41.879604,-87.633664,8:00,8:10,Fast Food,0,Male,0,25,10-Nov-20,1,Tu,2,46,8:00:00 AM,08,10,1,0.5,1
1,41.877677,-87.634251,8:15,8:20,Parking,8,Male,0,25,10-Nov-20,1,Tu,2,46,8:00:00 AM,08,5,1,1,1
1,41.880653,-87.63648,8:30,12:00,Work,10,Male,0,25,10-Nov-20,1,Tu,2,46,8:00:00 AM,08,210,1,1,1
1,41.897865,-87.630874,17:30,23:59,Home,2,Male,0,25,10-Nov-20,1,Tu,2,46,6:00:00 PM,18,389,1,0.25,1
2,41.879604,-87.633664,7:30,8:30,Fast Food,0,Female,1,27,10-Nov-20,1,Tu,2,46,8:00:00 AM,08,60,1,0.5,1
2,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,27,10-Nov-20,1,Tu,2,46,10:00:00 AM,10,480,1,0.2,1
2,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,27,10-Nov-20,1,Tu,2,46,6:00:00 PM,18,374,1,0.25,1
3,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,29,10-Nov-20,1,Tu,2,46,10:00:00 AM,10,480,1,0.2,1
3,41.897865,-87.630874,19:00,23:59,Home,2,Female,1,29,10-Nov-20,1,Tu,2,46,8:00:00 PM,20,299,1,0.5,1
4,41.880653,-87.63648,9:00,17:10,Work,10,Male,0,26,10-Nov-20,1,Tu,2,46,10:00:00 AM,10,490,1,0.2,1
4,41.881997,-87.627485,17:45,18:40,Groceries,1,Male,0,26,10-Nov-20,1,Tu,2,46,6:00:00 PM,18,55,1,0.347826087,1
4,41.897865,-87.630874,19:00,23:59,Home,2,Male,0,26,10-Nov-20,1,Tu,2,46,8:00:00 PM,20,299,1,0.5,1
5,41.874849,-87.634506,6:00,7:30,Park,7,Male,0,27,10-Nov-20,1,Tu,2,46,6:00:00 AM,06,90,1,0.571428571,1
5,41.880653,-87.63648,9:00,17:00,Work,10,Male,0,27,10-Nov-20,1,Tu,2,46,10:00:00 AM,10,480,1,0.2,1
5,41.881997,-87.627485,17:45,18:30,Groceries,1,Male,0,27,10-Nov-20,1,Tu,2,46,6:00:00 PM,18,45,0.875,0.304347826,0.875
5,41.897865,-87.630874,17:45,23:59,Home,2,Male,0,27,10-Nov-20,1,Tu,2,46,6:00:00 PM,18,374,1,0.25,1
6,41.874849,-87.634506,6:00,7:40,Park,7,Female,1,29,10-Nov-20,1,Tu,2,46,6:00:00 AM,06,100,0.75,0.428571429,0.75
6,41.880653,-87.63648,9:00,17:10,Work,10,Female,1,29,10-Nov-20,1,Tu,2,46,10:00:00 AM,10,490,1,0.2,1
6,41.881997,-87.627485,17:45,18:40,Groceries,1,Female,1,29,10-Nov-20,1,Tu,2,46,6:00:00 PM,18,55,1,0.347826087,1
6,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,29,10-Nov-20,1,Tu,2,46,6:00:00 PM,18,374,1,0.25,1
1,41.879604,-87.633664,8:00,8:10,Fast Food,0,Male,0,25,11-Nov-20,1,W,3,46,8:00:00 AM,08,10,1,0.533333333,1
1,41.877677,-87.634251,8:15,8:20,Parking,8,Male,0,25,11-Nov-20,1,W,3,46,8:00:00 AM,08,5,1,1,1
1,41.880653,-87.63648,8:30,12:00,Work,10,Male,0,25,11-Nov-20,1,W,3,46,8:00:00 AM,08,210,1,1,1
1,41.897865,-87.630874,17:30,23:59,Home,2,Male,0,25,11-Nov-20,1,W,3,46,6:00:00 PM,18,389,1,0.25,1
2,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,27,11-Nov-20,1,W,3,46,10:00:00 AM,10,480,1,0.2,1
2,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,27,11-Nov-20,1,W,3,46,6:00:00 PM,18,374,1,0.25,1
3,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,29,11-Nov-20,1,W,3,46,10:00:00 AM,10,480,1,0.2,1
3,41.881997,-87.627485,17:45,18:30,Groceries,1,Female,1,29,11-Nov-20,1,W,3,46,6:00:00 PM,18,45,1,0.333333333,1
3,41.897865,-87.630874,19:00,23:59,Home,2,Female,1,29,11-Nov-20,1,W,3,46,8:00:00 PM,20,299,1,0.5,1
4,41.880653,-87.63648,9:00,17:10,Work,10,Male,0,26,11-Nov-20,1,W,3,46,10:00:00 AM,10,490,1,0.2,1
4,41.897865,-87.630874,19:00,23:59,Home,2,Male,0,26,11-Nov-20,1,W,3,46,8:00:00 PM,20,299,1,0.5,1
5,41.874849,-87.634506,6:00,7:30,Park,7,Male,0,27,11-Nov-20,1,W,3,46,6:00:00 AM,06,90,1,0.533333333,1
5,41.880653,-87.63648,9:00,17:00,Work,10,Male,0,27,11-Nov-20,1,W,3,46,10:00:00 AM,10,480,1,0.2,1
5,41.881997,-87.627485,17:45,18:30,Groceries,1,Male,0,27,11-Nov-20,1,W,3,46,6:00:00 PM,18,45,1,0.333333333,1
5,41.897865,-87.630874,17:45,23:59,Home,2,Male,0,27,11-Nov-20,1,W,3,46,6:00:00 PM,18,374,1,0.25,1
6,41.874849,-87.634506,6:00,7:40,Park,7,Female,1,29,11-Nov-20,1,W,3,46,6:00:00 AM,06,100,0.875,0.466666667,0.875
6,41.880653,-87.63648,9:00,17:10,Work,10,Female,1,29,11-Nov-20,1,W,3,46,10:00:00 AM,10,490,1,0.2,1
6,41.881997,-87.627485,17:45,18:40,Groceries,1,Female,1,29,11-Nov-20,1,W,3,46,6:00:00 PM,18,55,1,0.333333333,1
6,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,29,11-Nov-20,1,W,3,46,6:00:00 PM,18,374,1,0.25,1
1,41.879604,-87.633664,8:00,8:10,Fast Food,0,Male,0,25,12-Nov-20,1,Th,4,46,8:00:00 AM,08,10,1,0.5,1
1,41.877677,-87.634251,8:15,8:20,Parking,8,Male,0,25,12-Nov-20,1,Th,4,46,8:00:00 AM,08,5,1,1,1
1,41.880653,-87.63648,8:30,12:00,Work,10,Male,0,25,12-Nov-20,1,Th,4,46,8:00:00 AM,08,210,1,1,1
1,41.897865,-87.630874,17:30,23:59,Home,2,Male,0,25,12-Nov-20,1,Th,4,46,6:00:00 PM,18,389,1,0.25,1
2,41.879604,-87.633664,7:30,8:30,Fast Food,0,Female,1,27,12-Nov-20,1,Th,4,46,8:00:00 AM,08,60,1,0.5,1
2,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,27,12-Nov-20,1,Th,4,46,10:00:00 AM,10,480,1,0.2,1
2,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,27,12-Nov-20,1,Th,4,46,6:00:00 PM,18,374,1,0.25,1
3,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,29,12-Nov-20,1,Th,4,46,10:00:00 AM,10,480,1,0.2,1
3,41.881997,-87.627485,17:45,18:30,Groceries,1,Female,1,29,12-Nov-20,1,Th,4,46,6:00:00 PM,18,45,1,0.25,1
3,41.897865,-87.630874,19:00,23:59,Home,2,Female,1,29,12-Nov-20,1,Th,4,46,8:00:00 PM,20,299,1,0.5,1
4,41.880653,-87.63648,9:00,17:10,Work,10,Male,0,26,12-Nov-20,1,Th,4,46,10:00:00 AM,10,490,1,0.2,1
4,41.881997,-87.627485,17:45,18:40,Groceries,1,Male,0,26,12-Nov-20,1,Th,4,46,6:00:00 PM,18,55,1,0.25,1
4,41.897865,-87.630874,19:00,23:59,Home,2,Male,0,26,12-Nov-20,1,Th,4,46,8:00:00 PM,20,299,1,0.5,1
5,41.874849,-87.634506,6:00,7:30,Park,7,Male,0,27,12-Nov-20,1,Th,4,46,6:00:00 AM,06,90,1,1,1
5,41.880653,-87.63648,9:00,17:00,Work,10,Male,0,27,12-Nov-20,1,Th,4,46,10:00:00 AM,10,480,1,0.2,1
5,41.881997,-87.627485,17:45,18:30,Groceries,1,Male,0,27,12-Nov-20,1,Th,4,46,6:00:00 PM,18,45,1,0.25,1
5,41.897865,-87.630874,17:45,23:59,Home,2,Male,0,27,12-Nov-20,1,Th,4,46,6:00:00 PM,18,374,1,0.25,1
6,41.880653,-87.63648,9:00,17:10,Work,10,Female,1,29,12-Nov-20,1,Th,4,46,10:00:00 AM,10,490,1,0.2,1
6,41.881997,-87.627485,17:45,18:40,Groceries,1,Female,1,29,12-Nov-20,1,Th,4,46,6:00:00 PM,18,55,1,0.25,1
6,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,29,12-Nov-20,1,Th,4,46,6:00:00 PM,18,374,1,0.25,1
1,41.879604,-87.633664,8:00,8:10,Fast Food,0,Male,0,25,13-Nov-20,1,F,5,46,8:00:00 AM,08,10,1,0.5,1
1,41.877677,-87.634251,8:15,8:20,Parking,8,Male,0,25,13-Nov-20,1,F,5,46,8:00:00 AM,08,5,1,1,1
1,41.880653,-87.63648,8:30,12:00,Work,10,Male,0,25,13-Nov-20,1,F,5,46,8:00:00 AM,08,210,1,1,1
1,41.897865,-87.630874,17:30,23:59,Home,2,Male,0,25,13-Nov-20,1,F,5,46,6:00:00 PM,18,389,1,0.266666667,1
2,41.879604,-87.633664,7:30,8:30,Fast Food,0,Female,1,27,13-Nov-20,1,F,5,46,8:00:00 AM,08,60,1,0.5,1
2,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,27,13-Nov-20,1,F,5,46,10:00:00 AM,10,480,1,0.2,1
2,41.878163,-87.63492,17:45,19:00,Restaurant,9,Female,1,27,13-Nov-20,1,F,5,46,6:00:00 PM,18,75,0.25,1,0.25
2,41.897865,-87.630874,19:15,23:59,Home,2,Female,1,27,13-Nov-20,1,F,5,46,8:00:00 PM,20,284,0.875,0.058823529,0.125
3,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,29,13-Nov-20,1,F,5,46,10:00:00 AM,10,480,1,0.2,1
3,41.881997,-87.627485,17:45,18:30,Groceries,1,Female,1,29,13-Nov-20,1,F,5,46,6:00:00 PM,18,45,1,0.333333333,1
3,41.897865,-87.630874,19:00,23:59,Home,2,Female,1,29,13-Nov-20,1,F,5,46,8:00:00 PM,20,299,1,0.470588235,1
4,41.880653,-87.63648,9:00,17:10,Work,10,Male,0,26,13-Nov-20,1,F,5,46,10:00:00 AM,10,490,1,0.2,1
4,41.881997,-87.627485,17:45,18:40,Groceries,1,Male,0,26,13-Nov-20,1,F,5,46,6:00:00 PM,18,55,1,0.333333333,1
4,41.897865,-87.630874,19:00,23:59,Home,2,Male,0,26,13-Nov-20,1,F,5,46,8:00:00 PM,20,299,1,0.470588235,1
